,Reviewer Name,Restaurant Name,Rating,Tags
19633,Margaret P.,karina's tacos,4.0,Mexican
19634,Margaret P.,taco nazo,5.0,Tacos
19635,Margaret P.,pillow talk,5.0,"Coffee & Tea, Sandwiches, Desserts"
19636,Margaret P.,rachel's corner grill and deli,4.0,"Delis, Filipino"
19637,Margaret P.,gy_katsu motomura shinjuku minamiguchi,4.0,"Tonkatsu, Canteen"
19638,Margaret P.,a happy pancake shinjuku,5.0,"Pancakes, Cafes"
19639,Margaret P.,granville,5.0,"American (New), Cocktail Bars"
19640,Margaret P.,afuri shinjuku,5.0,Ramen
19641,Margaret P.,ippudo,5.0,Ramen
19642,Margaret P.,ceremony bar,3.0,"Bars, Mexican, Cuban"
19643,Margaret P.,ichiran shibuya,5.0,Ramen
19644,Margaret P.,tap stand craft beer & pizza,3.0,"Pizza, Beer Bar"
19645,Margaret P.,achilles coffee roasters,4.0,"Coffee Roasteries, Breakfast & Brunch, Sandwiches"
19646,Margaret P.,cocina 35,5.0,Mexican
19647,Margaret P.,trailer park after dark,5.0,"Comfort Food, Cocktail Bars"
19648,Margaret P.,the taco stand,5.0,Mexican
19649,Margaret P.,tacos carnitas lindo michoacan,5.0,Mexican
19650,Margaret P.,clyde's hot chicken,4.0,"Chicken Shop, Sandwiches, Breakfast & Brunch"
19651,Margaret P.,taco lita,5.0,"Fast Food, Tacos"
19652,Margaret P.,grey & cash,5.0,"Breakfast & Brunch, Coffee & Tea"
19653,Margaret P.,la brea bakery caf',4.0,"Sandwiches, Bakeries, Breakfast & Brunch"
19654,Margaret P.,sonic drive-in,4.0,"Fast Food, Burgers, Ice Cream & Frozen Yogurt"
19655,Margaret P.,lan noodle,5.0,"Chinese, Noodles"
19656,Margaret P.,sizzler,3.0,"Seafood, Steakhouses, American (Traditional)"
19657,Margaret P.,ralph brennan's jazz kitchen,4.0,"American (New), Cajun/Creole, Desserts"
19658,Margaret P.,crazy rock'n sushi,4.0,"Sushi Bars, Japanese"
19659,Margaret P.,meet fresh,4.0,"Desserts, Taiwanese, Shaved Ice"
19660,Margaret P.,mi corazon,4.0,"Mexican, Breakfast & Brunch, Cocktail Bars"
19661,Margaret P.,malibu farm restaurant,4.0,"Salad, American (New), Coffee & Tea"
19662,Margaret P.,ten ren's tea time,3.0,"Bubble Tea, Ramen, Hot Pot"
19663,Margaret P.,curry house coco ichibanya,4.0,Japanese Curry
19664,Margaret P.,lucille's smokehouse bar-b-que,4.0,"Barbeque, Southern"
19665,Margaret P.,the past memories,5.0,"Korean, Bars"
19666,Margaret P.,ono hawaiian bbq,3.0,"Hawaiian, Barbeque"
19667,Margaret P.,taqueria periban,5.0,"Mexican, Breakfast & Brunch"
19668,Margaret P.,seabra's armory,4.0,"Seafood, Portuguese, Iberian"
19669,Margaret P.,mo's egg house,5.0,"Breakfast & Brunch, American (New), Cafes"
19670,Margaret P.,angel's tijuana tacos,5.0,"Street Vendors, Tacos"
19671,Margaret P.,popeyes louisiana kitchen,2.0,"Fast Food, Chicken Wings"
19672,Margaret P.,cluck2go,5.0,"Hainan, Chicken Shop"
19673,Margaret P.,milk stand,3.0,Food Stands
19674,Margaret P.,nathan's famous,4.0,"Hot Dogs, Seafood, Burgers"
19675,Margaret P.,main chick hot chicken,5.0,"Chicken Shop, Comfort Food"
19676,Margaret P.,big shots restaurant & lounge,3.0,"Sports Bars, American (Traditional)"
19677,Margaret P.,torino restaurants,5.0,Italian
19678,Margaret P.,the grayson,5.0,"Sports Bars, American (Traditional), Gastropubs"
19679,Margaret P.,katz's delicatessen,4.0,"Delis, Sandwiches, Soup"
19680,Margaret P.,titas of manila filipino kitchen,4.0,Filipino
19681,Margaret P.,jikan japanese restaurant,4.0,"Sushi Bars, Ramen, Asian Fusion"
19682,Margaret P.,menya hanabi,5.0,Ramen
19683,Margaret P.,fika fika,4.0,"Coffee & Tea, Cafes, Waffles"
19684,Margaret P.,freshroll vietnamese rolls and bowls,4.0,"Vietnamese, Sandwiches"
19685,Margaret P.,rock & brews,5.0,"American (New), Burgers, Beer Bar"
19686,Margaret P.,colette,4.0,"American (New), Breakfast & Brunch"
19687,Margaret P.,bourbon steak los angeles,4.0,"Steakhouses, Bars, American (Traditional)"
19688,Margaret P.,larios meat market,5.0,"Grocery, Mexican, Meat Shops"
19689,Margaret P.,rio picanha brazilian steakhouse,5.0,"Brazilian, Steakhouses"
19690,Margaret P.,stinkin crawfish of monrovia,5.0,"Cajun/Creole, Seafood, Fish & Chips"
19691,Margaret P.,kokumi,4.0,"Hot Pot, Sushi Bars"
19692,Margaret P.,dashiwa ramen,4.0,"Ramen, Noodles"
19693,Margaret P.,capital seafood,4.0,"Dim Sum, Seafood, Cantonese"
19694,Margaret P.,lunasia dim sum house,4.0,"Dim Sum, Cantonese, Soup"
19695,Margaret P.,flying rice asian kitchen,5.0,"Asian Fusion, Korean, American (New)"
19696,Margaret P.,superba snacks + coffee,5.0,"Breakfast & Brunch, Coffee & Tea, Cafes"
19697,Margaret P.,the henry,5.0,"American (New), Breakfast & Brunch, Coffee & Tea"
19698,Margaret P.,ronto roasters,3.0,"Food Stands, Wraps"
19699,Margaret P.,goldstein's bagel bakery,4.0,"Bagels, Breakfast & Brunch, Bakeries"
19700,Margaret P.,docking bay 7 food and cargo,4.0,American (New)
19701,Margaret P.,commonwealth,4.0,"Beer Bar, Burgers, Pizza"
19702,Margaret P.,caf' bungalow by bon appetea,5.0,"Coffee & Tea, Taiwanese, Bubble Tea"
19703,Margaret P.,the derby,5.0,"Steakhouses, American (Traditional), Seafood"
19704,Margaret P.,the getaway cafe,5.0,"American (Traditional), Breakfast & Brunch, Cafes"
19705,Margaret P.,tacos la central,5.0,"Mexican, Food Stands"
19706,Margaret P.,zephyr cove restaurant,3.0,"Breakfast & Brunch, American (Traditional)"
19707,Margaret P.,china islamic restaurant,5.0,"Chinese, Halal, Noodles"
19708,Margaret P.,island pacific seafood market,4.0,"Filipino, Seafood Markets, Butcher"
19709,Margaret P.,holy crab,3.0,Seafood
19710,Margaret P.,steelcraft long beach,5.0,Food Court
19711,Margaret P.,chef art smith's homecomin',5.0,"Southern, Breakfast & Brunch, Salad"
19712,Margaret P.,mcdonald's,4.0,"Fast Food, Burgers, Coffee & Tea"
19713,Margaret P.,taliza coffee,4.0,"Coffee Roasteries, Coffee & Tea, Breakfast & Brunch"
19714,Margaret P.,aroma craft coffee,5.0,"Coffee Roasteries, Desserts, Breakfast & Brunch"
19715,Margaret P.,fatima's grill,5.0,"Lebanese, Mexican, Halal"
19716,Margaret P.,the semi-tropic,5.0,"Diners, Cocktail Bars"
19717,Margaret P.,pioneer chicken,5.0,"Chicken Shop, Chicken Wings, Fish & Chips"
19718,Margaret P.,merengue bakery & cafe,5.0,"Bakeries, Cafes, Custom Cakes"
19719,Margaret P.,the raymond 1886,5.0,"Bars, American (New), Venues & Event Spaces"
19720,Margaret P.,rock & brews,3.0,"American (Traditional), Beer Bar, Music Venues"
19721,Margaret P.,el salvadore'o,5.0,Salvadoran
19722,Margaret P.,vita italian bar & grill,5.0,"Italian, Bars, Pizza"
19723,Margaret P.,la palapa,5.0,"Seafood, Mexican"
19724,Margaret P.,yi mei,3.0,"Taiwanese, Breakfast & Brunch"
19725,Margaret P.,yoshinoya,3.0,"Fast Food, Japanese, Asian Fusion"
19726,Margaret P.,marago coffee,5.0,"Cafeteria, Coffee & Tea"
19727,Margaret P.,apoala,5.0,Mexican
19728,Margaret P.,sonora grill,4.0,Steakhouses
19729,Margaret P.,el apapacho,5.0,"Mexican, Bookstores"
19730,Margaret P.,pipiripau,5.0,"Mexican, Beer Bar, Music Venues"
19731,Margaret P.,la negrita cantina,5.0,"Dive Bars, Tapas/Small Plates, Mexican"
19732,Margaret P.,cafe mundial,3.0,"Lounges, Italian"
19733,Margaret P.,bean sprouts,5.0,"Chinese, Asian Fusion"
19734,Margaret P.,irori sushi,5.0,"Japanese, Sushi Bars"
19735,Margaret P.,p and g burgers,5.0,"Burgers, Salad, Sandwiches"
19736,Margaret P.,las brisas,5.0,"Seafood, Mexican"
19737,Margaret P.,tacos el yaqui,5.0,Tacos
19738,Margaret P.,tacos el norte'o,5.0,Tacos
19739,Margaret P.,la estancia,3.0,"Mexican, Signature Cuisine"
19740,Margaret P.,carnitas estilio uruapan,5.0,Food Stands
19741,Margaret P.,super burger,5.0,Burgers
19742,Margaret P.,coffee.jpg,5.0,"Coffee & Tea, Breakfast & Brunch, Sandwiches"
19743,Margaret P.,max's mexican cuisine,5.0,"Mexican, Bars"
19744,Margaret P.,din tai fung,5.0,"Taiwanese, Chinese, Noodles"
19745,Margaret P.,granville,3.0,"American (New), Cocktail Bars"
19746,Margaret P.,olive garden italian restaurant,4.0,"Italian, Salad, Soup"
19747,Margaret P.,four seasons buffet & hotpot,3.0,"Buffets, Hot Pot"
19748,Margaret P.,biscuit bitch,4.0,"Breakfast & Brunch, Coffee & Tea, Southern"
19749,Margaret P.,pike place chowder,5.0,"Seafood, Soup"
19750,Margaret P.,fog room,4.0,"Cocktail Bars, Lounges, Tapas/Small Plates"
19751,Margaret P.,bonchon san gabriel,5.0,"Korean, Asian Fusion, Chicken Wings"
19752,Margaret P.,luchador urban taqueria,5.0,Mexican
19753,Margaret P.,the loose teas cafe and gifts,5.0,"Coffee & Tea, Sandwiches, Gift Shops"
19754,Margaret P.,the ramen joint,5.0,Ramen
19755,Margaret P.,hukad,4.0,Filipino
19756,Margaret P.,meizhou dongpo restaurant,4.0,"Szechuan, Seafood, Asian Fusion"
19757,Margaret P.,h mart,5.0,"Grocery, Seafood Markets, Food Court"
19758,Margaret P.,kabuki japanese restaurant,5.0,"Sushi Bars, Japanese, Asian Fusion"
19759,Margaret P.,nick's pasadena,4.0,"American (Traditional), Cocktail Bars"
19760,Margaret P.,union on yale,5.0,"American (New), Pizza, Cocktail Bars"
19761,Margaret P.,the dirty penguin,5.0,"Coffee & Tea, Breakfast & Brunch"
19762,Margaret P.,hyper coffee,5.0,"Coffee & Tea, Breakfast & Brunch, Sandwiches"
19763,Margaret P.,las marias,4.0,Mexican
19764,Margaret P.,tk cafe,5.0,"Hawaiian, Dim Sum, Barbeque"
19765,Margaret P.,changos,4.0,Mexican
19766,Margaret P.,latitude31,3.0,"Mexican, Sports Bars"
19767,Margaret P.,tacos & mariscos guss,3.0,"Tacos, Seafood"
19768,Margaret P.,sena on myrtle,5.0,American (New)
19769,Margaret P.,havana club restaurant and bar,5.0,Cuban
19770,Margaret P.,alitalia pizzeria,4.0,Pizza
19771,Margaret P.,aloha specialties,3.0,"Hawaiian, Japanese, Asian Fusion"
19772,Margaret P.,cow cafe,5.0,"Cafes, Mediterranean"
19773,Margaret P.,mextreme,4.0,"Mexican, Bars, Steakhouses"
19774,Margaret P.,jersey mike's subs,4.0,"Sandwiches, Fast Food, Delis"
19775,Margaret P.,menya noodle bar,4.0,"Ramen, Noodles"
19776,Margaret P.,captain's cove,4.0,"Seafood, Steakhouses"
19777,Margaret P.,ta-ki-to,5.0,"Tacos, Food Stands"
19778,Margaret P.,chili's,3.0,"Bars, Tex-Mex, American (Traditional)"
19779,Margaret P.,srisiam thai kitchen,3.0,"Thai, Seafood, Asian Fusion"
19780,Margaret P.,ichima,3.0,"Sushi Bars, Japanese"
19781,Margaret P.,noodle st,5.0,"Noodles, Asian Fusion"
19782,Margaret P.,nova's grill,5.0,"Fast Food, Filipino, Barbeque"
19783,Margaret P.,the good bar and eatery,4.0,"Music Venues, American (Traditional), Cocktail Bars"
19784,Margaret P.,la grande orange caf',5.0,"American (New), Breakfast & Brunch"
19785,Margaret P.,the back abbey,5.0,"Burgers, Gastropubs, Sandwiches"
19786,Margaret P.,echo & rig,5.0,"Steakhouses, Breakfast & Brunch, Bars"
19787,Margaret P.,kasbah,4.0,"Mediterranean, Middle Eastern"
19788,Margaret P.,lawry's the prime rib,5.0,"Steakhouses, Breakfast & Brunch, Seafood"
19789,Margaret P.,the noypitz bar and grill,4.0,"Filipino, Bars"
19790,Margaret P.,38 degrees ale house & grill,4.0,"American (New), Beer Gardens"
19791,Margaret P.,the diplomat,4.0,"Mediterranean, Bars, Lebanese"
19792,Margaret P.,tropicana market,4.0,"Sandwiches, International Grocery, Delis"
19793,Margaret P.,olympia provisions,4.0,"American (New), Breakfast & Brunch, Wine Bars"
19794,Margaret P.,elmer's restaurant,4.0,"Breakfast & Brunch, American (Traditional), Diners"
19795,Margaret P.,bubba gump shrimp,3.0,"Seafood, Southern"
19796,Margaret P.,aquitaine,5.0,"Wine Bars, French"
19797,Margaret P.,sari sari store,4.0,Filipino
19798,Margaret P.,villa moreliana,5.0,Mexican
19799,Margaret P.,wexler's deli,3.0,"Delis, Soul Food, Sandwiches"
19800,Margaret P.,union,5.0,"Italian, Wine Bars"
19801,Margaret P.,hadley fruit orchards,5.0,"Fruits & Veggies, Sandwiches"
19802,Margaret P.,the poke co & wings,4.0,"Poke, Chicken Wings, Bubble Tea"
19803,Margaret P.,ayara thai cuisine,4.0,Thai
19804,Margaret P.,ocean front pizza,4.0,Pizza
19805,Margaret P.,splash cafe,5.0,"Desserts, Salad, American (Traditional)"
19806,Margaret P.,pho ha,4.0,Vietnamese
19807,Margaret P.,hot wings cafe,4.0,"American (New), Chicken Wings, Sports Bars"
19808,Margaret P.,hard rock cafe,4.0,"Burgers, American (Traditional), Cocktail Bars"
19809,Margaret P.,tacos gavilan,5.0,Mexican
19810,Margaret P.,sushi fire,3.0,"Sushi Bars, Japanese"
19811,Margaret P.,farmhouse kitchen thai cuisine,5.0,"Thai, Comfort Food"
19812,Margaret P.,rm 212,5.0,"Asian Fusion, Gastropubs, Cocktail Bars"
19813,Margaret P.,tacos ensenada,5.0,Mexican
19814,Margaret P.,yoshiharu ramen,3.0,"Ramen, Noodles"
19815,Margaret P.,pok' bar,5.0,"Poke, Hawaiian"
19816,Margaret P.,the bird,5.0,"Chicken Shop, Sandwiches"
19817,Margaret P.,macky's noodle house,5.0,"Chinese, Noodles"
19818,Margaret P.,benten ramen,4.0,Ramen
19819,Margaret P.,baja cafe on campbell,4.0,"Breakfast & Brunch, American (Traditional), Mexican"
19820,Margaret P.,edwin mills by equator,5.0,"American (New), Cocktail Bars, Gastropubs"
19821,Margaret P.,the original tops,4.0,"Burgers, Fast Food"
19822,Margaret P.,crepes de paris,5.0,"Breakfast & Brunch, Creperies, Salad"
19823,Margaret P.,oke poke,5.0,"Poke, Seafood, Hawaiian"
19824,Margaret P.,campo mammoth,5.0,Italian
19825,Margaret P.,la guerrerense,5.0,"Food Stands, Seafood"
19826,Margaret P.,cafe x2o,5.0,"Lebanese, Mediterranean, Hookah Bars"
19827,Margaret P.,villa catrina,5.0,Mexican
19828,Margaret P.,mi piace,4.0,"Italian, Lounges"
19829,Margaret P.,emeril's new orleans fish house,4.0,"American (New), Seafood, Bars"
19830,Margaret P.,wicked spoon,2.0,"Buffets, Breakfast & Brunch"
19831,Margaret P.,tacos garibaldi,5.0,"Mexican, Food Trucks"
19832,Margaret P.,copper still grill,4.0,"Pubs, American (Traditional), American (New)"
19833,Margaret P.,b'ckerei caf' oebel,3.0,"Bakeries, Cafes"
19834,Margaret P.,u _erven'ho lva,5.0,Czech
19835,Margaret P.,roter platz,5.0,"Bars, Russian"
19836,Margaret P.,frites belgique,5.0,Fast Food
19837,Margaret P.,cyclo,4.0,Vietnamese
19838,Margaret P.,big john's texas bbq,4.0,"Barbeque, Bars"
19839,Margaret P.,ruby's inn restaurant,3.0,"American (Traditional), Breakfast & Brunch, Buffets"
19840,Margaret P.,el techo,4.0,"Latin American, Cocktail Bars, Breakfast & Brunch"
19841,Margaret P.,mensho tokyo sf,5.0,"Ramen, Noodles"
19842,Margaret P.,giada,2.0,Italian
19843,Margaret P.,ixtaco taqueria,5.0,"Mexican, Food Stands"
19844,Margaret P.,sarita's pupuseria,3.0,Salvadoran
19845,Margaret P.,r101 ramen,4.0,Ramen
19846,Margaret P.,road to seoul,3.0,"Korean, Barbeque"
19847,Margaret P.,eta,4.0,"Cocktail Bars, Jazz & Blues, Seafood"
19848,Margaret P.,king taco,3.0,Mexican
19849,Margaret P.,zaxby's chicken fingers & buffalo wings,2.0,"Chicken Wings, Fast Food, Salad"
19850,Margaret P.,jollibee,5.0,"Fast Food, Chicken Shop"
19851,Margaret P.,america's dog & burger,3.0,"Hot Dogs, Burgers, Sandwiches"
19852,Margaret P.,pizzarev,5.0,"Pizza, Salad"
19853,Margaret P.,der wolf,5.0,"Beer Bar, Sports Bars, American (New)"
19854,Margaret P.,da juice bar,4.0,"Juice Bars & Smoothies, Breakfast & Brunch, Sandwiches"
19855,Margaret P.,rod's grill,4.0,"Diners, American (Traditional), Breakfast & Brunch"
19856,Margaret P.,market street cafe,4.0,"Breakfast & Brunch, American (Traditional), Hawaiian"
19857,Margaret P.,tender greens,5.0,"American (New), Salad, Grocery"
19858,Margaret P.,guy fieri's el burro borracho,5.0,Mexican
19859,Margaret P.,siegel's 1941,4.0,"Breakfast & Brunch, Cocktail Bars, American (Traditional)"
19860,Margaret P.,the chip co,4.0,Fish & Chips
19861,Margaret P.,cannons,5.0,Fish & Chips
19862,Margaret P.,le wilson,4.0,"Cafes, Coffee & Tea"
19863,Margaret P.,au roi du caf',4.0,Bistros
19864,Margaret P.,the crown liquor saloon,4.0,"Pubs, British, Irish"
19865,Margaret P.,bill's,3.0,British
19866,Margaret P.,the giants barn,5.0,Cafes
19867,Margaret P.,das kleine steakhaus,5.0,Steakhouses
19868,Margaret P.,servus colonia alpina,5.0,Bavarian
19869,Margaret P.,zelo gourmet pizza,5.0,"Pizza, Italian"
19870,Margaret P.,basin 141,4.0,"Pubs, Gastropubs, American (New)"
19871,Margaret P.,domino's pizza,2.0,"Pizza, Chicken Wings, Sandwiches"
19872,Margaret P.,massis kabob,3.0,"Mediterranean, Middle Eastern, Persian/Iranian"
19873,Margaret P.,rodini park,5.0,"Bakeries, Mediterranean, Salad"
19874,Margaret P.,las olas cafe,5.0,"Cuban, Cafes"
19875,Margaret P.,el palacio de los jugos,4.0,"Latin American, Cuban, Juice Bars & Smoothies"
19876,Margaret P.,hot wings cafe,4.0,Chicken Wings
19877,Margaret P.,gam tu bop,4.0,Asian Fusion
19878,Margaret P.,antojitos mi amor,5.0,Mexican
19879,Margaret P.,poke n roll,5.0,"Japanese, Hawaiian, Poke"
19880,Margaret P.,bella sera trattoria,4.0,"Italian, Wine Bars"
19881,Margaret P.,erick schat's bakkery,5.0,"Bakeries, Delis, Sandwiches"
19882,Margaret P.,spaghettini,4.0,"Italian, Breakfast & Brunch, Lounges"
19883,Margaret P.,mamita peruvian restaurant,4.0,Peruvian
19884,Margaret P.,shakey's pizza parlor,4.0,"Pizza, Buffets"
19885,Margaret P.,big bite,4.0,Sandwiches
19886,Margaret P.,tokyo garden,3.0,"Sushi Bars, Japanese"
19887,Margaret P.,lucille's smokehouse bar-b-que,4.0,"Southern, Barbeque, Smokehouse"
19888,Margaret P.,lola's peruvian restaurant,3.0,"Latin American, Peruvian, Seafood"
19889,Margaret P.,the factory kitchen,5.0,Italian
19890,Margaret P.,the ranch restaurant,5.0,"American (New), Steakhouses, Venues & Event Spaces"
19891,Margaret P.,urth caff'- downtown la,4.0,"Coffee & Tea, Desserts, Sandwiches"
19892,Margaret P.,tacos f'nix,5.0,"Tacos, Seafood"
19893,Margaret P.,captain jack's,4.0,"Seafood, Steakhouses, Cocktail Bars"
19894,Margaret P.,baccali cafe & rotisserie,3.0,"Chinese, Asian Fusion, Hong Kong Style Cafe"
19895,Margaret P.,cha cha chili,5.0,"Asian Fusion, Korean, New Mexican Cuisine"
19896,Margaret P.,kumadori sushi,4.0,"Sushi Bars, Japanese"
19897,Margaret P.,alberto's mexican food,4.0,Mexican
19898,"James ""Opinio'ato"" S.",loueddie's pizza,4.0,Pizza
19899,"James ""Opinio'ato"" S.",neo's deep creek drive in,4.0,"American (Traditional), Breakfast & Brunch, Mexican"
19900,"James ""Opinio'ato"" S.",the original cottage family restaurant,3.0,"Pizza, Italian"
19901,"James ""Opinio'ato"" S.",cafe amici,4.0,"Italian, Bars, Breakfast & Brunch"
19902,"James ""Opinio'ato"" S.",lawry's the prime rib,4.0,"Steakhouses, Breakfast & Brunch, Seafood"
19903,"James ""Opinio'ato"" S.",emporium thai,4.0,Thai
19904,"James ""Opinio'ato"" S.",cafe landwer,5.0,"Cafes, Mediterranean, Breakfast & Brunch"
19905,"James ""Opinio'ato"" S.",barzotto,4.0,"Italian, Pasta Shops"
19906,"James ""Opinio'ato"" S.",baltaire restaurant,3.0,"Seafood, Steakhouses, American (New)"
19907,"James ""Opinio'ato"" S.",loquita,5.0,"Spanish, Tapas Bars, Seafood"
19908,"James ""Opinio'ato"" S.",cruisers pizza bar grill,4.0,"Sports Bars, Pizza, Venues & Event Spaces"
19909,"James ""Opinio'ato"" S.",esteban restaurant,4.0,"Tapas Bars, Spanish"
19910,"James ""Opinio'ato"" S.",scotty's restaurant,2.0,"American (Traditional), Desserts, Breakfast & Brunch"
19911,"James ""Opinio'ato"" S.",jpizle kitchen,3.0,"Colombian, Breakfast & Brunch, Seafood"
19912,"James ""Opinio'ato"" S.",evergreen eatery,4.0,"Breakfast & Brunch, American (Traditional)"
19913,"James ""Opinio'ato"" S.",sea chest restaurant & oyster bar,3.0,"Seafood, Bars"
19914,"James ""Opinio'ato"" S.",the alchemists' garden,5.0,"Cocktail Bars, American (New)"
19915,"James ""Opinio'ato"" S.",tognazzini's dockside,4.0,"Seafood, Bars, Breakfast & Brunch"
19916,"James ""Opinio'ato"" S.",brigantine,3.0,"Seafood, Salad, Steakhouses"
19917,"James ""Opinio'ato"" S.",north italia,4.0,"Italian, Pizza, Cocktail Bars"
19918,"James ""Opinio'ato"" S.",j nichols kitchen,4.0,"American (New), Breakfast & Brunch, Bars"
19919,"James ""Opinio'ato"" S.",prince of venice restaurant,4.0,"Italian, Pizza"
19920,"James ""Opinio'ato"" S.",poke republic,3.0,"Poke, Japanese, Seafood"
19921,"James ""Opinio'ato"" S.",e a t bistro,4.0,"Cantonese, Hong Kong Style Cafe"
19922,"James ""Opinio'ato"" S.",the kluckin chicken,4.0,Chicken Shop
19923,"James ""Opinio'ato"" S.",carvery kitchen,4.0,"Sandwiches, Delis"
19924,"James ""Opinio'ato"" S.",black sheep burgers,4.0,"Burgers, Salad, Sandwiches"
19925,"James ""Opinio'ato"" S.",bru's wiffle,3.0,"Breakfast & Brunch, American (Traditional)"
19926,"James ""Opinio'ato"" S.",society kitchen,4.0,"American (New), Cafes, Breakfast & Brunch"
19927,"James ""Opinio'ato"" S.",breadblok,5.0,"Bakeries, Gluten-Free, Breakfast & Brunch"
19928,"James ""Opinio'ato"" S.",thai fresh cafe,3.0,"Thai, Soup, Noodles"
19929,"James ""Opinio'ato"" S.",moon house chinese cuisine,4.0,"Dim Sum, Cantonese"
19930,"James ""Opinio'ato"" S.",by the way burger,4.0,"Burgers, American (New), Fast Food"
19931,"James ""Opinio'ato"" S.",the black cow cafe,4.0,"American (New), Breakfast & Brunch, Burgers"
19932,"James ""Opinio'ato"" S.",green table cafe,2.0,"Cafes, Vegan, Juice Bars & Smoothies"
19933,"James ""Opinio'ato"" S.",love baked wings,4.0,"Chicken Wings, Salad, Sandwiches"
19934,"James ""Opinio'ato"" S.",mary & robb's westwood cafe,2.0,"American (Traditional), Breakfast & Brunch"
19935,"James ""Opinio'ato"" S.",kotija jr taco shop,4.0,"Tacos, Soup"
19936,"James ""Opinio'ato"" S.",genghis cohen,5.0,"Music Venues, Chinese, Bars"
19937,"James ""Opinio'ato"" S.",masala grill,4.0,"Indian, Tacos, International Grocery"
19938,"James ""Opinio'ato"" S.",brite spot,4.0,"Breakfast & Brunch, Coffee & Tea, Sandwiches"
19939,"James ""Opinio'ato"" S.",claudine kitchen & bakeshop,4.0,"Cafes, Breakfast & Brunch"
19940,"James ""Opinio'ato"" S.",fresh brothers,4.0,"Pizza, Salad, Chicken Wings"
19941,"James ""Opinio'ato"" S.",panini kabob grill,4.0,"Mediterranean, Middle Eastern, Kebab"
19942,"James ""Opinio'ato"" S.",haifa restaurant,4.0,"Middle Eastern, Kosher, Mediterranean"
19943,"James ""Opinio'ato"" S.",taras himalayan cuisine,4.0,"Himalayan/Nepalese, Indian"
